"13300","2027Y029","Y02.9","Нападение путем толкания под движущийся объект или укладывания жертвы перед ним. В неуточненном месте","13290",,1,
"13301","2027Y03","Y03","Нападение путем наезда моторным транспортным средством","13102",,1,
"13302","2027Y030","Y03.0","Нападение путем наезда моторным транспортным средством. В доме, квартире, жилом здании","13301",,1,
"13303","2027Y031","Y03.1","Нападение путем наезда моторным транспортным средством. В специальном учреждении для проживания","13301",,1,
"13304","2027Y032","Y03.2","Нападение путем наезда моторным транспортным средством. В школе, другом учреждении и общественном административном районе","13301",,1,
"13305","2027Y033","Y03.3","Нападение путем наезда моторным транспортным средством. На площадке для занятий спортом и спортивных соревнований","13301",,1,
"13306","2027Y034","Y03.4","Нападение путем наезда моторным транспортным средством. На улице или автомагистрали","13301",,1,
"13307","2027Y035","Y03.5","Нападение путем наезда моторным транспортным средством. В учреждении и районе торговли и обслуживания","13301",,1,
"13308","2027Y036","Y03.6","Нападение путем наезда моторным транспортным средством. На производственных и строительных площадях и в помещениях","13301",,1,
"13309","2027Y037","Y03.7","Нападение путем наезда моторным транспортным средством. На ферме","13301",,1,
"13310","2027Y038","Y03.8","Нападение путем наезда моторным транспортным средством. В других уточненных местах","13301",,1,
"13311","2027Y039","Y03.9","Нападение путем наезда моторным транспортным средством. В неуточненном месте","13301",,1,
"13312","2027Y04","Y04","Нападение путем применения физической силы","13102",,1,
"13313","2027Y040","Y04.0","В доме, квартире, жилом здании","13312",,1,
"13314","2027Y041","Y04.1","Нападение путем применения физической силы. В специальном учреждении для проживания","13312",,1,
"13315","2027Y042","Y04.2","Нападение путем применения физической силы. В школе, другом учреждении и общественном административном районе","13312",,1,
"13316","2027Y043","Y04.3","Нападение путем применения физической силы. На площадке для занятий спортом и спортивных соревнований","13312",,1,
"13317","2027Y044","Y04.4","Нападение путем применения физической силы. На улице или автомагистрали","13312",,1,
"13318","2027Y045","Y04.5","Нападение путем применения физической силы. В учреждении и районе торговли и обслуживания","13312",,1,
"13319","2027Y046","Y04.6","Нападение путем применения физической силы. На производственных и строительных площадях и в помещениях","13312",,1,
"13320","2027Y047","Y04.7","Нападение путем применения физической силы. На ферме","13312",,1,
"13321","2027Y048","Y04.8","Нападение путем применения физической силы. В других уточненных местах","13312",,1,
"13322","2027Y049","Y04.9","Нападение путем применения физической силы. В неуточненном месте","13312",,1,
"13323","2027Y05","Y05","Сексуальное нападение с применением физической силы","13102",,1,
"13324","2027Y050","Y05.0","Сексуальное нападение с применением физической силы. В доме, квартире, жилом здании","13323",,1,
"13325","2027Y051","Y05.1","Сексуальное нападение с применением физической силы. В специальном учреждении для проживания","13323",,1,
"13326","2027Y052","Y05.2","Сексуальное нападение с применением физической силы. В школе, другом учреждении и общественном административном районе","13323",,1,
"13327","2027Y053","Y05.3","Сексуальное нападение с применением физической силы. На площадке для занятий спортом и спортивных соревнований","13323",,1,
"13328","2027Y054","Y05.4","Сексуальное нападение с применением физической силы. На улице или автомагистрали","13323",,1,
"13329","2027Y055","Y05.5","Сексуальное нападение с применением физической силы. В учреждении и районе торговли и обслуживания","13323",,1,
"13330","2027Y056","Y05.6","Сексуальное нападение с применением физической силы. На производственных и строительных площадях и в помещениях","13323",,1,
"13331","2027Y057","Y05.7","Сексуальное нападение с применением физической силы. На ферме","13323",,1,
"13332","2027Y058","Y05.8","Сексуальное нападение с применением физической силы. В других уточненных местах","13323",,1,
"13333","2027Y059","Y05.9","Сексуальное нападение с применением физической силы. В неуточненном месте","13323",,1,
"13334","2027Y06","Y06","Лишение ухода или оставление без присмотра","13102",,1,
"13335","2027Y060","Y06.0","Супругом или партнером","13334",,1,
"13336","2027Y061","Y06.1","Родителем","13334",,1,
"13337","2027Y062","Y06.2","Знакомым или другом","13334",,1,
"13338","2027Y068","Y06.8","Другими уточненными лицами","13334",,1,
"13339","2027Y069","Y06.9","Неуточненным лицом","13334",,1,
"13340","2027Y07","Y07","Другие формы плохого обращения","13102",,1,
"13341","2027Y070","Y07.0","Супругом или партнером","13340",,1,
"13342","2027Y071","Y07.1","Родителем","13340",,1,
"13343","2027Y072","Y07.2","Знакомым или другом","13340",,1,
"13344","2027Y073","Y07.3","Официальными лицами","13340",,1,
"13345","2027Y078","Y07.8","Другими уточненными лицами","13340",,1,
"13346","2027Y079","Y07.9","Неуточненным лицом","13340",,1,
"13347","2027Y08","Y08","Нападение другими уточненными способами","13102",,1,
"13348","2027Y080","Y08.0","Нападение другими уточненными способами. В доме, квартире, жилом здании","13347",,1,
"13349","2027Y081","Y08.1","Нападение другими уточненными способами. В специальном учреждении для проживания","13347",,1,
"13350","2027Y082","Y08.2","Нападение другими уточненными способами. В школе, другом учреждении и общественном административном районе","13347",,1,
"13351","2027Y083","Y08.3","Нападение другими уточненными способами. На площадке для занятий спортом и спортивных соревнований","13347",,1,
"13352","2027Y084","Y08.4","Нападение другими уточненными способами. На улице или автомагистрали","13347",,1,
"13353","2027Y085","Y08.5","Нападение другими уточненными способами. В учреждении и районе торговли и обслуживания","13347",,1,
"13354","2027Y086","Y08.6","Нападение другими уточненными способами. На производственных и строительных площадях и в помещениях","13347",,1,
"13355","2027Y087","Y08.7","Нападение другими уточненными способами. На ферме","13347",,1,
"13356","2027Y088","Y08.8","Нападение другими уточненными способами. В других уточненных местах","13347",,1,
"13357","2027Y089","Y08.9","Нападение другими уточненными способами. В неуточненном месте","13347",,1,
"13358","2027Y09","Y09","Нападение неуточненным способом","13102",,1,
"13359","2027Y090","Y09.0","Нападение неуточненным способом. В доме, квартире, жилом здании","13358",,1,
"13360","2027Y091","Y09.1","Нападение неуточненным способом. В специальном учреждении для проживания","13358",,1,
"13361","2027Y092","Y09.2","Нападение неуточненным способом. В школе, другом учреждении и общественном административном районе","13358",,1,
"13362","2027Y093","Y09.3","Нападение неуточненным способом. На площадке для занятий спортом и спортивных соревнований","13358",,1,
"13363","2027Y094","Y09.4","Нападение неуточненным способом. На улице или автомагистрали","13358",,1,
"13364","2027Y095","Y09.5","Нападение неуточненным способом. В учреждении и районе торговли и обслуживания","13358",,1,
"13365","2027Y096","Y09.6","Нападение неуточненным способом. На производственных и строительных площадях и в помещениях","13358",,1,
"13366","2027Y097","Y09.7","Нападение неуточненным способом. На ферме","13358",,1,
"13367","2027Y098","Y09.8","Нападение неуточненным способом. В других уточненных местах","13358",,1,
"13368","2027Y099","Y09.9","Нападение неуточненным способом. В неуточненном месте","13358",,1,
"13369","2028",,"ПОВРЕЖДЕНИЕ С НЕОПРЕДЕЛЕННЫМИ НАМЕРЕНИЯМИ (Y10-Y34)","10344",,1,
"13370","2028Y10","Y10","Отравление и воздействие неопиоидными анальгетиками, жаропонижающими и противоревматическими средствами с неопределенными намерениями","13369",,1,
"13371","2028Y100","Y10.0","Отравление и воздействие неопиоидными анальгетиками, жаропонижающими и противоревматическими средствами с неопределенными намерениями. В доме, квартире, жилом здании","13370",,1,
"13372","2028Y101","Y10.1","Отравление и воздействие неопиоидными анальгетиками, жаропонижающими и противоревматическими средствами с неопределенными намерениями. В специальном учреждении для проживания","13370",,1,
"13373","2028Y102","Y10.2","Отравление и воздействие неопиоидными анальгетиками, жаропонижающими и противоревматическими средствами с неопределенными намерениями. В школе, другом учреждении и общественном административном районе","13370",,1,
"13374","2028Y103","Y10.3","Отравление и воздействие неопиоидными анальгетиками, жаропонижающими и противоревматическими средствами с неопределенными намерениями. На площадке для занятий спортом и спортивных соревнований","13370",,1,
"13375","2028Y104","Y10.4","Отравление и воздействие неопиоидными анальгетиками, жаропонижающими и противоревматическими средствами с неопределенными намерениями. На улице или автомагистрали","13370",,1,
"13376","2028Y105","Y10.5","Отравление и воздействие неопиоидными анальгетиками, жаропонижающими и противоревматическими средствами с неопределенными намерениями. В учреждении и районе торговли и обслуживания","13370",,1,
"13377","2028Y106","Y10.6","Отравление и воздействие неопиоидными анальгетиками, жаропонижающими и противоревматическими средствами с неопределенными намерениями. На производственных и строительных площадях и в помещениях","13370",,1,
"13378","2028Y107","Y10.7","Отравление и воздействие неопиоидными анальгетиками, жаропонижающими и противоревматическими средствами с неопределенными намерениями. На ферме","13370",,1,
"13379","2028Y108","Y10.8","Отравление и воздействие неопиоидными анальгетиками, жаропонижающими и противоревматическими средствами с неопределенными намерениями. В других уточненных местах","13370",,1,
"13380","2028Y109","Y10.9","Отравление и воздействие неопиоидными анальгетиками, жаропонижающими и противоревматическими средствами с неопределенными намерениями. В неуточненном месте","13370",,1,
"13381","2028Y11","Y11","Отравление и воздействие противосудорожными, седативными, снотворными, противопаркинсоническими и психотропными средствами, не классифицированное в других рубриках, с неопределенными намерениями","13369",,1,
"13382","2028Y110","Y11.0","Отравление и воздействие противосудорожными, седативными, снотворными, противопаркинсоническими и психотропными средствами, не классифицированное в других рубриках, с неопределенными намерениями. В доме, квартире, жилом здании","13381",,1,
"13383","2028Y111","Y11.1","Отравление и воздействие противосудорожными, седативными, снотворными, противопаркинсоническими и психотропными средствами, не классифицированное в других рубриках, с неопределенными намерениями. В специальном учреждении для проживания","13381",,1,
"13384","2028Y112","Y11.2","Отравление и воздействие противосудорожными, седативными, снотворными, противопаркинсоническими и психотропными средствами, не классифицированное в других рубриках, с неопределенными намерениями. В школе, другом учреждении и общественном административном районе","13381",,1,
"13385","2028Y113","Y11.3","Отравление и воздействие противосудорожными, седативными, снотворными, противопаркинсоническими и психотропными средствами, не классифицированное в других рубриках, с неопределенными намерениями. На площадке для занятий спортом и спортивных соревнований","13381",,1,
"13386","2028Y114","Y11.4","Отравление и воздействие противосудорожными, седативными, снотворными, противопаркинсоническими и психотропными средствами, не классифицированное в других рубриках, с неопределенными намерениями. На улице или автомагистрали","13381",,1,
"13387","2028Y115","Y11.5","Отравление и воздействие противосудорожными, седативными, снотворными, противопаркинсоническими и психотропными средствами, не классифицированное в других рубриках, с неопределенными намерениями. В учреждении и районе торговли и обслуживания","13381",,1,
"13388","2028Y116","Y11.6","Отравление и воздействие противосудорожными, седативными, снотворными, противопаркинсоническими и психотропными средствами, не классифицированное в других рубриках, с неопределенными намерениями. На производственных и строительных площадях и в помещениях","13381",,1,
"13389","2028Y117","Y11.7","Отравление и воздействие противосудорожными, седативными, снотворными, противопаркинсоническими и психотропными средствами, не классифицированное в других рубриках, с неопределенными намерениями. На ферме","13381",,1,
"13390","2028Y118","Y11.8","Отравление и воздействие противосудорожными, седативными, снотворными, противопаркинсоническими и психотропными средствами, не классифицированное в других рубриках, с неопределенными намерениями. В других уточненных местах","13381",,1,
"13391","2028Y119","Y11.9","Отравление и воздействие противосудорожными, седативными, снотворными, противопаркинсоническими и психотропными средствами, не классифицированное в других рубриках, с неопределенными намерениями. В неуточненном месте","13381",,1,
"13392","2028Y12","Y12","Отравление и воздействие наркотиками и психодислептиками [галлюциногенами], не классифицированное в других рубриках, с неопределенными намерениями","13369",,1,
"13393","2028Y120","Y12.0","Отравление и воздействие наркотиками и психодислептиками [галлюциногенами], не классифицированное в других рубриках, с неопределенными намерениями. В доме, квартире, жилом здании","13392",,1,
"13394","2028Y121","Y12.1","Отравление и воздействие наркотиками и психодислептиками [галлюциногенами], не классифицированное в других рубриках, с неопределенными намерениями. В специальном учреждении для проживания","13392",,1,
"13395","2028Y122","Y12.2","Отравление и воздействие наркотиками и психодислептиками [галлюциногенами], не классифицированное в других рубриках, с неопределенными намерениями. В школе, другом учреждении и общественном административном районе","13392",,1,
"13396","2028Y123","Y12.3","Отравление и воздействие наркотиками и психодислептиками [галлюциногенами], не классифицированное в других рубриках, с неопределенными намерениями. На площадке для занятий спортом и спортивных соревнований","13392",,1,
"13397","2028Y124","Y12.4","Отравление и воздействие наркотиками и психодислептиками [галлюциногенами], не классифицированное в других рубриках, с неопределенными намерениями. На улице или автомагистрали","13392",,1,
"13398","2028Y125","Y12.5","Отравление и воздействие наркотиками и психодислептиками [галлюциногенами], не классифицированное в других рубриках, с неопределенными намерениями. В учреждении и районе торговли и обслуживания","13392",,1,
"13399","2028Y126","Y12.6","Отравление и воздействие наркотиками и психодислептиками [галлюциногенами], не классифицированное в других рубриках, с неопределенными намерениями. На производственных и строительных площадях и в помещениях","13392",,1,
"13400","2028Y127","Y12.7","Отравление и воздействие наркотиками и психодислептиками [галлюциногенами], не классифицированное в других рубриках, с неопределенными намерениями. На ферме","13392",,1,
"13401","2028Y128","Y12.8","Отравление и воздействие наркотиками и психодислептиками [галлюциногенами], не классифицированное в других рубриках, с неопределенными намерениями. В других уточненных местах","13392",,1,
"13402","2028Y129","Y12.9","Отравление и воздействие наркотиками и психодислептиками [галлюциногенами], не классифицированное в других рубриках, с неопределенными намерениями. В неуточненном месте","13392",,1,
"13403","2028Y13","Y13","Отравление и воздействие другими лекарственными средствами, влияющими на вегетативную нервную систему, с неопределенными намерениями","13369",,1,
"13404","2028Y130","Y13.0","Отравление и воздействие другими лекарственными средствами, влияющими на вегетативную нервную систему, с неопределенными намерениями. В доме, квартире, жилом здании","13403",,1,
"13405","2028Y131","Y13.1","Отравление и воздействие другими лекарственными средствами, влияющими на вегетативную нервную систему, с неопределенными намерениями. В специальном учреждении для проживания","13403",,1,
"13406","2028Y132","Y13.2","Отравление и воздействие другими лекарственными средствами, влияющими на вегетативную нервную систему, с неопределенными намерениями. В школе, другом учреждении и общественном административном районе","13403",,1,
"13407","2028Y133","Y13.3","Отравление и воздействие другими лекарственными средствами, влияющими на вегетативную нервную систему, с неопределенными намерениями. На площадке для занятий спортом и спортивных соревнований","13403",,1,
"13408","2028Y134","Y13.4","Отравление и воздействие другими лекарственными средствами, влияющими на вегетативную нервную систему, с неопределенными намерениями. На улице или автомагистрали","13403",,1,
"13409","2028Y135","Y13.5","Отравление и воздействие другими лекарственными средствами, влияющими на вегетативную нервную систему, с неопределенными намерениями. В учреждении и районе торговли и обслуживания","13403",,1,
"13410","2028Y136","Y13.6","Отравление и воздействие другими лекарственными средствами, влияющими на вегетативную нервную систему, с неопределенными намерениями. На производственных и строительных площадях и в помещениях","13403",,1,
"13411","2028Y137","Y13.7","Отравление и воздействие другими лекарственными средствами, влияющими на вегетативную нервную систему, с неопределенными намерениями. На ферме","13403",,1,
"13412","2028Y138","Y13.8","Отравление и воздействие другими лекарственными средствами, влияющими на вегетативную нервную систему, с неопределенными намерениями. В других уточненных местах","13403",,1,
"13413","2028Y139","Y13.9","Отравление и воздействие другими лекарственными средствами, влияющими на вегетативную нервную систему, с неопределенными намерениями. В неуточненном месте","13403",,1,
"13414","2028Y14","Y14","Отравление и воздействие другими и неуточненными лекарственными средствами, медикаментами и биологическими веществами с неопределенными намерениями","13369",,1,
"13415","2028Y140","Y14.0","Отравление и воздействие другими и неуточненными лекарственными средствами, медикаментами и биологическими веществами с неопределенными намерениями. В доме, квартире, жилом здании","13414",,1,
"13416","2028Y141","Y14.1","Отравление и воздействие другими и неуточненными лекарственными средствами, медикаментами и биологическими веществами с неопределенными намерениями. В специальном учреждении для проживания","13414",,1,
"13417","2028Y142","Y14.2","Отравление и воздействие другими и неуточненными лекарственными средствами, медикаментами и биологическими веществами с неопределенными намерениями. В школе, другом учреждении и общественном административном районе","13414",,1,
"13418","2028Y143","Y14.3","Отравление и воздействие другими и неуточненными лекарственными средствами, медикаментами и биологическими веществами с неопределенными намерениями. На площадке для занятий спортом и спортивных соревнований","13414",,1,
"13419","2028Y144","Y14.4","Отравление и воздействие другими и неуточненными лекарственными средствами, медикаментами и биологическими веществами с неопределенными намерениями. На улице или автомагистрали","13414",,1,
"13420","2028Y145","Y14.5","Отравление и воздействие другими и неуточненными лекарственными средствами, медикаментами и биологическими веществами с неопределенными намерениями. В учреждении и районе торговли и обслуживания","13414",,1,
"13421","2028Y146","Y14.6","Отравление и воздействие другими и неуточненными лекарственными средствами, медикаментами и биологическими веществами с неопределенными намерениями. На производственных и строительных площадях и в помещениях","13414",,1,
"13422","2028Y147","Y14.7","Отравление и воздействие другими и неуточненными лекарственными средствами, медикаментами и биологическими веществами с неопределенными намерениями. На ферме","13414",,1,
"13423","2028Y148","Y14.8","Отравление и воздействие другими и неуточненными лекарственными средствами, медикаментами и биологическими веществами с неопределенными намерениями. В других уточненных местах","13414",,1,
"13424","2028Y149","Y14.9","Отравление и воздействие другими и неуточненными лекарственными средствами, медикаментами и биологическими веществами с неопределенными намерениями. В неуточненном месте","13414",,1,
"13425","2028Y15","Y15","Отравление и воздействие алкоголем с неопределенными намерениями","13369",,1,
"13426","2028Y150","Y15.0","Отравление и воздействие алкоголем с неопределенными намерениями. В доме, квартире, жилом здании","13425",,1,
"13427","2028Y151","Y15.1","Отравление и воздействие алкоголем с неопределенными намерениями. В специальном учреждении для проживания","13425",,1,
"13428","2028Y152","Y15.2","Отравление и воздействие алкоголем с неопределенными намерениями. В школе, другом учреждении и общественном административном районе","13425",,1,
"13429","2028Y153","Y15.3","Отравление и воздействие алкоголем с неопределенными намерениями. На площадке для занятий спортом и спортивных соревнований","13425",,1,
"13430","2028Y154","Y15.4","Отравление и воздействие алкоголем с неопределенными намерениями. На улице или автомагистрали","13425",,1,
"13431","2028Y155","Y15.5","Отравление и воздействие алкоголем с неопределенными намерениями. В учреждении и районе торговли и обслуживания","13425",,1,
"13432","2028Y156","Y15.6","Отравление и воздействие алкоголем с неопределенными намерениями. На производственных и строительных площадях и в помещениях","13425",,1,
"13433","2028Y157","Y15.7","Отравление и воздействие алкоголем с неопределенными намерениями. На ферме","13425",,1,
"13434","2028Y158","Y15.8","Отравление и воздействие алкоголем с неопределенными намерениями. В других уточненных местах","13425",,1,
"13435","2028Y159","Y15.9","Отравление и воздействие алкоголем с неопределенными намерениями. В неуточненном месте","13425",,1,
"13436","2028Y16","Y16","Отравление и воздействие органическими растворителями и галогенсодержащими углеводородами и их парами с неопределенными намерениями","13369",,1,
"13437","2028Y160","Y16.0","Отравление и воздействие органическими растворителями и галогенсодержащими углеводородами и их парами с неопределенными намерениями. В доме, квартире, жилом здании","13436",,1,
"13438","2028Y161","Y16.1","Отравление и воздействие органическими растворителями и галогенсодержащими углеводородами и их парами с неопределенными намерениями. В специальном учреждении для проживания","13436",,1,
"13439","2028Y162","Y16.2","Отравление и воздействие органическими растворителями и галогенсодержащими углеводородами и их парами с неопределенными намерениями. В школе, другом учреждении и общественном административном районе","13436",,1,
"13440","2028Y163","Y16.3","Отравление и воздействие органическими растворителями и галогенсодержащими углеводородами и их парами с неопределенными намерениями. На площадке для занятий спортом и спортивных соревнований","13436",,1,
"13441","2028Y164","Y16.4","Отравление и воздействие органическими растворителями и галогенсодержащими углеводородами и их парами с неопределенными намерениями. На улице или автомагистрали","13436",,1,
"13442","2028Y165","Y16.5","Отравление и воздействие органическими растворителями и галогенсодержащими углеводородами и их парами с неопределенными намерениями. В учреждении и районе торговли и обслуживания","13436",,1,
"13443","2028Y166","Y16.6","Отравление и воздействие органическими растворителями и галогенсодержащими углеводородами и их парами с неопределенными намерениями. На производственных и строительных площадях и в помещениях","13436",,1,
"13444","2028Y167","Y16.7","Отравление и воздействие органическими растворителями и галогенсодержащими углеводородами и их парами с неопределенными намерениями. На ферме","13436",,1,
"13445","2028Y168","Y16.8","Отравление и воздействие органическими растворителями и галогенсодержащими углеводородами и их парами с неопределенными намерениями. В других уточненных местах","13436",,1,
"13446","2028Y169","Y16.9","Отравление и воздействие органическими растворителями и галогенсодержащими углеводородами и их парами с неопределенными намерениями. В неуточненном месте","13436",,1,
"13447","2028Y17","Y17","Отравление и воздействие другими газами и парообразными веществами с неопределенными намерениями","13369",,1,
"13448","2028Y170","Y17.0","Отравление и воздействие другими газами и парообразными веществами с неопределенными намерениями. В доме, квартире, жилом здании","13447",,1,
"13449","2028Y171","Y17.1","Отравление и воздействие другими газами и парообразными веществами с неопределенными намерениями. В специальном учреждении для проживания","13447",,1,
"13450","2028Y172","Y17.2","Отравление и воздействие другими газами и парообразными веществами с неопределенными намерениями. В школе, другом учреждении и общественном административном районе","13447",,1,
"13451","2028Y173","Y17.3","Отравление и воздействие другими газами и парообразными веществами с неопределенными намерениями. На площадке для занятий спортом и спортивных соревнований","13447",,1,
"13452","2028Y174","Y17.4","Отравление и воздействие другими газами и парообразными веществами с неопределенными намерениями. На улице или автомагистрали","13447",,1,
"13453","2028Y175","Y17.5","Отравление и воздействие другими газами и парообразными веществами с неопределенными намерениями. В учреждении и районе торговли и обслуживания","13447",,1,
"13454","2028Y176","Y17.6","Отравление и воздействие другими газами и парообразными веществами с неопределенными намерениями. На производственных и строительных площадях и в помещениях","13447",,1,
"13455","2028Y177","Y17.7","Отравление и воздействие другими газами и парообразными веществами с неопределенными намерениями. На ферме","13447",,1,
"13456","2028Y178","Y17.8","Отравление и воздействие другими газами и парообразными веществами с неопределенными намерениями. В других уточненных местах","13447",,1,
"13457","2028Y179","Y17.9","Отравление и воздействие другими газами и парообразными веществами с неопределенными намерениями. В неуточненном месте","13447",,1,
"13458","2028Y18","Y18","Отравление и воздействие пестицидами с неопределенными намерениями","13369",,1,
"13459","2028Y180","Y18.0","Отравление и воздействие пестицидами с неопределенными намерениями. В доме, квартире, жилом здании","13458",,1,
"13460","2028Y181","Y18.1","Отравление и воздействие пестицидами с неопределенными намерениями. В специальном учреждении для проживания","13458",,1,
"13461","2028Y182","Y18.2","Отравление и воздействие пестицидами с неопределенными намерениями. В школе, другом учреждении и общественном административном районе","13458",,1,
"13462","2028Y183","Y18.3","Отравление и воздействие пестицидами с неопределенными намерениями. На площадке для занятий спортом и спортивных соревнований","13458",,1,
"13463","2028Y184","Y18.4","Отравление и воздействие пестицидами с неопределенными намерениями. На улице или автомагистрали","13458",,1,
"13464","2028Y185","Y18.5","Отравление и воздействие пестицидами с неопределенными намерениями. В учреждении и районе торговли и обслуживания","13458",,1,
"13465","2028Y186","Y18.6","Отравление и воздействие пестицидами с неопределенными намерениями. На производственных и строительных площадях и в помещениях","13458",,1,
"13466","2028Y187","Y18.7","Отравление и воздействие пестицидами с неопределенными намерениями. На ферме","13458",,1,
